player_id,player_object_id,player_name,dob,dod,gender,batting_style,bowling_style,country_id,image_url,image_metadata
105906,1194058,Adnan Syed,1993-10-22,,M,right-hand bat,right-arm medium,131.0,,
10562,47569,Alfonso Thomas,1977-02-09,,M,right-hand bat,right-arm fast-medium,3.0,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_w_1280,q_80/lsci/db/PICTURES/CMS/131500/131505.1.jpg","{'id': 131505, 'url': '/db/PICTURES/CMS/131500/131505.1.jpg', 'slug': 'alfonso-thomas', 'width': 160, 'credit': 'Getty Images', 'height': 200, 'caption': 'Alfonso Thomas', 'objectId': 510464, 'peerUrls': None, 'longCaption': 'Alfonso Thomas', 'photographer': None}"
88711,950311,Farhan Ahmed,1988-10-31,,M,right-hand bat,slow left-arm orthodox,27.0,,
370,47533,Dan Taylor,1887-01-09,1957-01-24,M,left-hand bat,right-arm bowler,3.0,,
55146,333002,Njabulo Ncube,1989-10-14,,M,right-hand bat,right-arm fast-medium,9.0,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_w_1280,q_80/lsci/db/PICTURES/CMS/121400/121465.1.jpg","{'id': 121465, 'url': '/db/PICTURES/CMS/121400/121465.1.jpg', 'slug': 'njabulo-ncube', 'width': 160, 'credit': 'Zimbabwe Cricket', 'height': 240, 'caption': 'Njabulo Ncube', 'objectId': 476284, 'peerUrls': None, 'longCaption': 'Njabulo Ncube', 'photographer': None}"
587,6915,Laurie Nash,1910-05-02,1986-07-24,M,right-hand bat,right-arm fast,2.0,,
61797,438362,Sandeep Sharma,1993-05-18,,M,right-hand bat,right-arm medium,6.0,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_w_1280,q_80/lsci/db/PICTURES/CMS/149100/149117.jpg","{'id': 149117, 'url': '/db/PICTURES/CMS/149100/149117.jpg', 'slug': 'sandeep-sharma', 'width': 160, 'credit': 'Getty Images', 'height': 200, 'caption': 'Sandeep Sharma', 'objectId': 579617, 'peerUrls': None, 'longCaption': 'Sandeep Sharma', 'photographer': None}"
7168,39011,Asif Mahmood,1975-12-18,,M,right-hand bat,right-arm offbreak,7.0,,
93,6570,John McIlwraith,1857-09-07,1938-07-05,M,right-hand bat,,2.0,,
2020,48102,Mandy Yachad,1960-11-17,,M,right-hand bat,legbreak,3.0,,
666,20238,Denis Smith,1907-01-24,1979-09-12,M,left-hand bat,right-arm medium,1.0,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_w_1280,q_80/lsci/db/PICTURES/CMS/304700/304718.jpg","{'id': 304718, 'url': '/db/PICTURES/CMS/304700/304718.jpg', 'slug': 'denis-smith-portrait', 'width': 160, 'credit': 'Getty Images', 'height': 200, 'caption': 'Denis Smith portrait', 'objectId': 1224112, 'peerUrls': None, 'longCaption': 'Denis Smith, May 2020', 'photographer': None}"
1800,20235,David Smith,1956-01-09,,M,left-hand bat,right-arm medium,1.0,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_w_1280,q_80/lsci/db/PICTURES/CMS/66600/66680.1.jpg","{'id': 66680, 'url': '/db/PICTURES/CMS/66600/66680.1.jpg', 'slug': 'david-smith', 'width': 160, 'credit': 'The Cricketer International', 'height': 221, 'caption': 'David Smith', 'objectId': 261240, 'peerUrls': None, 'longCaption': 'David Smith', 'photographer': None}"
114643,1360658,Huzaifa Patel,1997-03-21,,M,right-hand bat,,183.0,,
1960,38255,Stu Roberts,1965-03-22,,M,right-hand bat,right-arm fast-medium,5.0,,
369,45974,Fred le Roux,1882-02-05,1963-09-22,M,right-hand bat,right-arm medium,3.0,,
96718,1082740,Gede Arta,1987-10-13,,M,left-hand bat,left-arm medium-fast,142.0,,
100878,1119026,Devdutt Padikkal,2000-07-07,,M,left-hand bat,right-arm offbreak,6.0,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_w_1280,q_80/lsci/db/PICTURES/CMS/308600/308625.1.jpg","{'id': 308625, 'url': '/db/PICTURES/CMS/308600/308625.1.jpg', 'slug': 'devdutt-padikkal-player-portrait', 'width': 160, 'credit': 'RCB', 'height': 198, 'caption': 'Devdutt Padikkal player portrait', 'objectId': 1231824, 'peerUrls': None, 'longCaption': 'Devdutt Padikkal player portrait', 'photographer': None}"
619,53226,Archie Wiles,1892-08-11,1957-11-04,M,right-hand bat,,4.0,,
868,47912,Paul Winslow,1929-05-21,2011-05-24,M,right-hand bat,legbreak,3.0,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_w_1280,q_80/lsci/db/PICTURES/CMS/133500/133533.1.jpg","{'id': 133533, 'url': '/db/PICTURES/CMS/133500/133533.1.jpg', 'slug': 'paul-winslow', 'width': 160, 'credit': 'Getty Images', 'height': 181, 'caption': 'Paul Winslow', 'objectId': 517121, 'peerUrls': None, 'longCaption': 'Paul Winslow pictured on the 1955 South Africa tour of England, May 14, 1955', 'photographer': None}"
68356,580695,Richard Neale,1980-06-27,,M,right-hand bat,,161.0,,
755,18561,Dick Pollard,1912-06-19,1985-12-16,M,right-hand bat,right-arm fast-medium,1.0,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_w_1280,q_80/lsci/db/PICTURES/CMS/90600/90667.jpg","{'id': 90667, 'url': '/db/PICTURES/CMS/90600/90667.jpg', 'slug': 'dick-pollard', 'width': 160, 'credit': 'Getty Images', 'height': 231, 'caption': 'Dick Pollard', 'objectId': 353744, 'peerUrls': None, 'longCaption': 'Dick Pollard', 'photographer': None}"
96740,1082762,Henry Tyler,1992-02-01,,M,right-hand bat,,179.0,,
2152,49634,Manjula Munasinghe,1971-12-10,,M,right-hand bat,right-arm fast-medium,8.0,,
86021,928113,Zephania Arinaitwe,2001-12-04,,M,right-hand bat,right-arm offbreak,34.0,,
53391,314622,Krishmar Santokie,1984-12-20,,M,left-hand bat,left-arm medium,4.0,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_w_1280,q_80/lsci/db/PICTURES/CMS/181800/181845.jpg","{'id': 181845, 'url': '/db/PICTURES/CMS/181800/181845.jpg', 'slug': 'krishmar-santokie', 'width': 160, 'credit': 'ICC', 'height': 200, 'caption': 'Krishmar Santokie', 'objectId': 728897, 'peerUrls': None, 'longCaption': 'Krishmar Santokie profile picture', 'photographer': None}"
113015,1331512,Mirza Baig,1999-03-11,,M,right-hand bat,,7.0,,
1921,5688,Trevor Hohns,1954-01-23,,M,left-hand bat,legbreak googly,2.0,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_w_1280,q_80/lsci/db/PICTURES/DB/052001/025935.player.jpg","{'id': 19608, 'url': '/db/PICTURES/DB/052001/025935.player.jpg', 'slug': 'trevor-hohns-portrait', 'width': 160, 'credit': 'Getty Images', 'height': 240, 'caption': 'Trevor Hohns - portrait', 'objectId': 5687, 'peerUrls': None, 'longCaption': 'Portrait of Trevor Hohns', 'photographer': None}"
669,5327,Chuck Fleetwood-Smith,1908-03-30,1971-03-16,M,right-hand bat,left-arm wrist-spin,2.0,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_w_1280,q_80/lsci/db/PICTURES/CMS/13600/13630.1.jpg","{'id': 13630, 'url': '/db/PICTURES/CMS/13600/13630.1.jpg', 'slug': 'chuck-fleetwood-smith', 'width': 160, 'credit': 'ESPNcricinfo Ltd', 'height': 231, 'caption': 'Chuck Fleetwood-Smith', 'objectId': 168594, 'peerUrls': None, 'longCaption': 'Chuck Fleetwood-Smith, May 12, 1938', 'photographer': None}"
1893,27592,V.B.Chandrasekhar,1961-08-21,2019-08-15,M,right-hand bat,,6.0,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_w_1280,q_80/lsci/db/PICTURES/CMS/121200/121206.jpg","{'id': 121206, 'url': '/db/PICTURES/CMS/121200/121206.jpg', 'slug': 'vb-chandrasekhar', 'width': 160, 'credit': None, 'height': 182, 'caption': 'VB Chandrasekhar', 'objectId': 475110, 'peerUrls': None, 'longCaption': 'VB Chandrasekhar', 'photographer': None}"
106304,1198951,Rajendra Pisal,1998-11-27,,M,right-hand bat,right-arm offbreak,188.0,,
663,8983,Wilf Barber,1901-04-18,1968-09-10,M,right-hand bat,right-arm fast-medium,1.0,,
105316,1183913,Noman Kamawi,1997-12-31,,M,,,42.0,,
111930,1310710,Marvin Swack,1987-10-10,,M,right-hand bat,right-arm medium,39.0,,
445,7334,Arthur Richardson,1888-07-24,1973-12-23,M,right-hand bat,,2.0,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_w_1280,q_80/lsci/db/PICTURES/DB/052004/052469.player.jpg","{'id': 21581, 'url': '/db/PICTURES/DB/052004/052469.player.jpg', 'slug': 'arthur-richardson', 'width': 160, 'credit': 'The Cricketer International', 'height': 276, 'caption': 'Arthur Richardson', 'objectId': 7333, 'peerUrls': None, 'longCaption': 'Arthur Richardson', 'photographer': None}"
368,44430,Horace Chapman,1890-06-30,1941-12-01,M,right-hand bat,legbreak googly,3.0,,
80553,821647,Hamu Kayondo,1990-03-09,,M,right-hand bat,right-arm offbreak,34.0,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_w_1280,q_80/lsci/db/PICTURES/CMS/173000/173005.1.jpg","{'id': 173005, 'url': '/db/PICTURES/CMS/173000/173005.1.jpg', 'slug': 'hamu-bagenda', 'width': 160, 'credit': 'International Cricket Council', 'height': 192, 'caption': 'Hamu Bagenda', 'objectId': 694835, 'peerUrls': None, 'longCaption': 'Hamu Bagenda', 'photographer': None}"
1248,47717,Derek Varnals,1935-07-24,2019-09-09,M,right-hand bat,right-arm bowler,3.0,,
257,16970,Charlie McGahey,1871-02-12,1935-01-10,M,right-hand bat,legbreak,1.0,,
109766,1273281,Rahul Gowthaman,1995-06-19,,M,right-hand bat,right-arm offbreak,204.0,,
9268,41036,Kashif Raza,1979-12-26,,M,right-hand bat,right-arm medium,7.0,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_w_1280,q_80/lsci/db/PICTURES/DB/042001/024574.player.jpg","{'id': 15374, 'url': '/db/PICTURES/DB/042001/024574.player.jpg', 'slug': 'kashif-raza-portrait', 'width': 100, 'credit': 'Pakistan Cricket Board', 'height': 150, 'caption': 'Kashif Raza - Portrait', 'objectId': 41035, 'peerUrls': None, 'longCaption': 'Portrait of Kashif Raza', 'photographer': None}"
60477,420441,Moses Williams,1993-10-22,,M,right-hand bat,left-arm medium,196.0,,
101451,1126059,Omair Yousuf,1998-12-27,,M,right-hand bat,,7.0,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_w_1280,q_80/lsci/db/PICTURES/CMS/313600/313618.png","{'id': 313618, 'url': '/db/PICTURES/CMS/313600/313618.png', 'slug': 'omair-bin-yousuf-portrait', 'width': 160, 'credit': 'PCB', 'height': 201, 'caption': 'Omair bin Yousuf portrait', 'objectId': 1242462, 'peerUrls': None, 'longCaption': 'Omair bin Yousuf portrait, December 2020', 'photographer': None}"
1275,14189,Ken Higgs,1937-01-14,2016-09-07,M,left-hand bat,right-arm fast-medium,1.0,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_w_1280,q_80/lsci/db/PICTURES/CMS/303900/303972.jpg","{'id': 303972, 'url': '/db/PICTURES/CMS/303900/303972.jpg', 'slug': 'ken-higgs-portrait', 'width': 160, 'credit': 'Getty Images', 'height': 201, 'caption': 'Ken Higgs portrait', 'objectId': 1222874, 'peerUrls': None, 'longCaption': 'Ken Higgs, May 2020', 'photographer': None}"
434,46728,George Parker,1899-05-27,1969-05-01,M,right-hand bat,right-arm fast,3.0,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_w_1280,q_80/lsci/db/PICTURES/CMS/1700/1769.1.jpg","{'id': 1769, 'url': '/db/PICTURES/CMS/1700/1769.1.jpg', 'slug': 'george-parker-of-accrington-cc', 'width': 160, 'credit': 'Nigel Stockley', 'height': 221, 'caption': 'George Parker of Accrington CC', 'objectId': 157701, 'peerUrls': None, 'longCaption': 'Described by Sydney Barnes as "" the most dangerous batsman he had bowled against"".', 'photographer': 'Unknown'}"
48476,208245,Charles Waiswa,1987-12-29,,M,left-hand bat,left-arm medium,34.0,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_w_1280,q_80/lsci/db/PICTURES/CMS/173000/173007.1.jpg","{'id': 173007, 'url': '/db/PICTURES/CMS/173000/173007.1.jpg', 'slug': 'charles-waiswa', 'width': 160, 'credit': 'International Cricket Council', 'height': 192, 'caption': 'Charles Waiswa', 'objectId': 694837, 'peerUrls': None, 'longCaption': 'Charles Waiswa', 'photographer': None}"
45295,41963,Mansoor Amjad,1987-12-14,,M,right-hand bat,legbreak googly,7.0,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_w_1280,q_80/lsci/db/PICTURES/CMS/259100/259181.1.jpg","{'id': 259181, 'url': '/db/PICTURES/CMS/259100/259181.1.jpg', 'slug': 'mansoor-amjad-player-portrait', 'width': 160, 'credit': 'Mansoor Amjad', 'height': 218, 'caption': 'Mansoor Amjad player portrait', 'objectId': 1083093, 'peerUrls': None, 'longCaption': 'Mansoor Amjad player portrait', 'photographer': None}"
49945,260519,Usman Salahuddin,1990-12-02,,M,right-hand bat,,7.0,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_w_1280,q_80/lsci/db/PICTURES/CMS/302800/302887.jpg","{'id': 302887, 'url': '/db/PICTURES/CMS/302800/302887.jpg', 'slug': 'usman-salahuddin-portrait', 'width': 160, 'credit': 'Getty Images', 'height': 200, 'caption': 'Usman Salahuddin portrait', 'objectId': 1221248, 'peerUrls': None, 'longCaption': 'Usman Salahuddin portrait, April 2020', 'photographer': None}"
52975,307652,Noor-ul-Haq,1992-04-02,,M,right-hand bat,legbreak,40.0,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_w_1280,q_80/lsci/db/PICTURES/CMS/148100/148129.1.jpg","{'id': 148129, 'url': '/db/PICTURES/CMS/148100/148129.1.jpg', 'slug': 'noor-ul-haq', 'width': 160, 'credit': 'Getty Images', 'height': 192, 'caption': 'Noor-ul-Haq', 'objectId': 575803, 'peerUrls': None, 'longCaption': 'Noor-ul-Haq', 'photographer': None}"
10835,25129,Neil MacRae,1972-03-25,,M,right-hand bat,,30.0,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_w_1280,q_80/lsci/db/PICTURES/DB/012004/049068.player.jpg","{'id': 3145, 'url': '/db/PICTURES/DB/012004/049068.player.jpg', 'slug': 'neil-macrae', 'width': 96, 'credit': 'Scottish Cricket Ltd', 'height': 150, 'caption': 'Neil MacRae', 'objectId': 25128, 'peerUrls': None, 'longCaption': 'Neil MacRae', 'photographer': None}"
63314,473191,Richard Gleeson,1987-12-02,,M,right-hand bat,right-arm fast-medium,1.0,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_w_1280,q_80/lsci/db/PICTURES/CMS/304700/304791.1.jpg","{'id': 304791, 'url': '/db/PICTURES/CMS/304700/304791.1.jpg', 'slug': 'richard-gleeson-player-portrait', 'width': 160, 'credit': 'Getty Images', 'height': 200, 'caption': 'Richard Gleeson player portrait', 'objectId': 1224205, 'peerUrls': None, 'longCaption': 'Richard Gleeson player portrait', 'photographer': None}"
487,52058,Teddy Hoad,1896-01-29,1986-03-05,M,right-hand bat,legbreak googly,4.0,,
97014,1092313,Rohail Nazir,2001-10-10,,M,right-hand bat,,7.0,,
71203,637801,Yegbeh Jalloh,2000-05-24,,M,right-hand bat,right-arm medium,196.0,,
772,10792,Sam Cook,1921-08-23,1996-09-05,M,right-hand bat,slow left-arm orthodox,1.0,,
1431,31778,Sudhir Naik,1945-02-21,2023-04-05,M,right-hand bat,,6.0,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_w_1280,q_80/lsci/db/PICTURES/CMS/302400/302416.jpg","{'id': 302416, 'url': '/db/PICTURES/CMS/302400/302416.jpg', 'slug': 'sudhir-naik-portrait', 'width': 160, 'credit': 'Getty Images', 'height': 202, 'caption': 'Sudhir Naik portrait', 'objectId': 1220614, 'peerUrls': None, 'longCaption': 'Sudhir Naik portrait, April 2020', 'photographer': None}"
112827,1326556,Rival Samson,2000-04-29,,M,right-hand bat,right-arm medium,216.0,,
90513,976571,Bahir Shah,2000-02-21,,M,right-hand bat,right-arm offbreak,40.0,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_w_1280,q_80/lsci/db/PICTURES/CMS/271600/271642.1.jpg","{'id': 271642, 'url': '/db/PICTURES/CMS/271600/271642.1.jpg', 'slug': 'bahir-shah-player-portrait', 'width': 160, 'credit': 'Samiullah', 'height': 207, 'caption': 'Bahir Shah player portrait', 'objectId': 1131766, 'peerUrls': None, 'longCaption': 'Bahir Shah player portrait', 'photographer': None}"
48088,45204,Robbie Frylinck,1984-09-27,,M,right-hand bat,right-arm medium,3.0,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_w_1280,q_80/lsci/db/PICTURES/CMS/224000/224075.1.jpg","{'id': 224075, 'url': '/db/PICTURES/CMS/224000/224075.1.jpg', 'slug': 'robbie-frylinck', 'width': 160, 'credit': 'Sunfoil Dolphins', 'height': 191, 'caption': 'Robbie Frylinck', 'objectId': 929241, 'peerUrls': None, 'longCaption': 'Robbie Frylinck', 'photographer': None}"
107578,1217487,Mubasir Khan,2002-04-24,,M,right-hand bat,right-arm offbreak,7.0,,
105073,1179851,Mirza Ahmed,2004-04-11,,M,right-hand bat,right-arm medium,38.0,,
446,7346,Vic Richardson,1894-09-07,1969-10-30,M,right-hand bat,right-arm medium,2.0,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_w_1280,q_80/lsci/db/PICTURES/CMS/50100/50111.player.jpg","{'id': 50111, 'url': '/db/PICTURES/CMS/50100/50111.player.jpg', 'slug': 'vic-richardson', 'width': 160, 'credit': 'The Cricketer International', 'height': 218, 'caption': 'Vic Richardson', 'objectId': 7345, 'peerUrls': None, 'longCaption': 'Vic Richardson', 'photographer': None}"
1072,42426,Fazal-ur-Rehman,1935-06-11,,M,right-hand bat,legbreak,7.0,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_w_1280,q_80/lsci/db/PICTURES/DB/052003/044756.player.jpg","{'id': 21177, 'url': '/db/PICTURES/DB/052003/044756.player.jpg', 'slug': 'sheikh-rehman-portrait', 'width': 100, 'credit': 'Pakistan Cricket Board', 'height': 150, 'caption': 'Sheikh Rehman - Portrait', 'objectId': 42425, 'peerUrls': None, 'longCaption': 'Sheikh Rehman - Portrait', 'photographer': None}"
1070,44076,Chris Burger,1935-07-12,2014-06-05,M,right-hand bat,right-arm medium,3.0,,
49640,252855,Narendra Ekanayake,1977-11-08,,M,left-hand bat,slow left-arm orthodox,111.0,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_w_1280,q_80/lsci/db/PICTURES/CMS/86400/86413.1.jpg","{'id': 86413, 'url': '/db/PICTURES/CMS/86400/86413.1.jpg', 'slug': 'portrait-of-narendra-ekanayake', 'width': 160, 'credit': 'Stanford 20/20', 'height': 200, 'caption': 'Portrait of Narendra Ekanayake', 'objectId': 335590, 'peerUrls': None, 'longCaption': 'Portrait of Narendra Ekanayake', 'photographer': None}"
778,16921,Jack Martin,1917-02-16,1987-01-04,M,right-hand bat,right-arm fast,1.0,,
65780,522836,Neil Smith,1995-05-12,,M,,,179.0,,
105502,1185475,Qasim Akram,2002-12-01,,M,right-hand bat,right-arm offbreak,7.0,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_w_1280,q_80/lsci/db/PICTURES/CMS/338300/338305.4.jpg","{'id': 338305, 'url': '/db/PICTURES/CMS/338300/338305.4.jpg', 'slug': 'qasim-akram-player-portrait', 'width': 160, 'credit': 'ICC/Getty Images', 'height': 237, 'caption': 'Qasim Akram, player portrait', 'objectId': 1311867, 'peerUrls': None, 'longCaption': 'Qasim Akram, player portrait', 'photographer': 'Michael Steele'}"
834,51458,Jimmy Cameron,1923-06-22,1994-06-10,M,right-hand bat,right-arm offbreak,4.0,,
1437,33958,Parthasarthi Sharma,1948-01-05,2010-10-20,M,right-hand bat,right-arm medium,6.0,,
45773,51739,Damodar Daesrath,1981-07-04,,M,right-hand bat,right-arm offbreak,17.0,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_w_1280,q_80/lsci/db/PICTURES/CMS/171400/171497.1.jpg","{'id': 171497, 'url': '/db/PICTURES/CMS/171400/171497.1.jpg', 'slug': 'damodar-daesrath', 'width': 160, 'credit': 'International Cricket Council', 'height': 192, 'caption': 'Damodar Daesrath', 'objectId': 689453, 'peerUrls': None, 'longCaption': 'Damodar Daesrath', 'photographer': None}"
49135,232730,James Hall,1988-10-19,,M,right-hand bat,right-arm offbreak,29.0,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_w_1280,q_80/lsci/db/PICTURES/CMS/120500/120579.1.jpg","{'id': 120579, 'url': '/db/PICTURES/CMS/120500/120579.1.jpg', 'slug': 'james-hall', 'width': 160, 'credit': 'CricketEurope', 'height': 164, 'caption': 'James Hall', 'objectId': 472416, 'peerUrls': None, 'longCaption': 'James Hall', 'photographer': None}"
115227,1382801,Zeerak Chughtai,1993-10-10,,M,left-hand bat,right-arm medium,114.0,,
114032,1345199,Thiwanka Rajapaksha,1992-09-11,,M,right-hand bat,right-arm medium-fast,194.0,,
108169,1233059,Zain Asif,1999-06-09,,M,right-hand bat,right-arm medium-fast,114.0,,
105851,1193308,Vatsal Vaghela,2002-03-20,,M,left-hand bat,slow left-arm orthodox,11.0,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_w_1280,q_80/lsci/db/PICTURES/CMS/339500/339530.4.jpg","{'id': 339530, 'url': '/db/PICTURES/CMS/339500/339530.4.jpg', 'slug': 'vatsal-vaghela-player-portrait-2021', 'width': 160, 'credit': '', 'height': 201, 'caption': 'Vatsal Vaghela player portrait 2021', 'objectId': 1315463, 'peerUrls': None, 'longCaption': 'Vatsal Vaghela player portrait 2021', 'photographer': None}"
113080,1332783,Arafat Minhas,2005-01-02,,M,left-hand bat,slow left-arm orthodox,7.0,,
75759,724061,Rashen de Silva,1991-08-09,,M,right-hand bat,legbreak,194.0,,
261,21457,Fred Tate,1867-07-24,1943-02-04,M,right-hand bat,right-arm medium,1.0,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_w_1280,q_80/lsci/db/PICTURES/DB/042004/051991.player.jpg","{'id': 17761, 'url': '/db/PICTURES/DB/042004/051991.player.jpg', 'slug': 'fred-tate', 'width': 160, 'credit': 'The Cricketer International', 'height': 181, 'caption': 'Fred Tate', 'objectId': 21456, 'peerUrls': None, 'longCaption': 'Fred Tate', 'photographer': None}"
85487,925835,Alex Sawyer,2007-12-23,,M,right-hand bat,right-arm medium,18.0,,
655,52438,George Mudie,1915-11-26,2002-06-08,M,right-hand bat,slow left-arm orthodox,4.0,,
1087,29268,Manohar Hardikar,1936-02-08,1995-02-04,M,right-hand bat,right-arm medium,6.0,,
94321,1050551,Ammar Zuhdi Hazalan,,,M,right-hand bat,,16.0,,
823,53131,John Trim,1915-01-25,1960-11-12,M,right-hand bat,right-arm fast-medium,4.0,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_w_1280,q_80/lsci/db/PICTURES/CMS/96600/96666.1.jpg","{'id': 96666, 'url': '/db/PICTURES/CMS/96600/96666.1.jpg', 'slug': 'john-trim-player-portrait', 'width': 160, 'credit': 'Getty Images', 'height': 180, 'caption': 'John Trim, player portrait', 'objectId': 380576, 'peerUrls': None, 'longCaption': 'John Trim, player portrait', 'photographer': None}"
4357,7691,Anthony Stuart,1970-01-02,,M,right-hand bat,right-arm fast-medium,2.0,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_w_1280,q_80/lsci/db/PICTURES/DB/102001/031047.player.jpg","{'id': 38251, 'url': '/db/PICTURES/DB/102001/031047.player.jpg', 'slug': 'anthony-stuart-portrait-october-2001', 'width': 160, 'credit': 'New South Wales Cricket Association', 'height': 240, 'caption': 'Anthony Stuart - Portrait October 2001', 'objectId': 7690, 'peerUrls': None, 'longCaption': 'Portrait of Anthony Stuart, October 2001', 'photographer': None}"
654,51799,Dickie Fuller,1913-01-30,1987-05-03,M,right-hand bat,right-arm fast-medium,4.0,,
113173,1333970,Davis Teinaki,1980-11-17,,M,right-hand bat,legbreak,122.0,,
109688,1271979,Alestin Johnmary,1993-04-15,,M,right-hand bat,,33.0,,
57698,364120,Turan Brown,1994-08-30,,M,,,111.0,,
983,17114,Alan Moss,1930-11-14,2019-03-12,M,right-hand bat,right-arm fast-medium,1.0,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_w_1280,q_80/lsci/db/PICTURES/CMS/303900/303914.jpg","{'id': 303914, 'url': '/db/PICTURES/CMS/303900/303914.jpg', 'slug': 'alan-moss-portrait', 'width': 160, 'credit': 'Getty Images', 'height': 202, 'caption': 'Alan Moss portrait', 'objectId': 1222776, 'peerUrls': None, 'longCaption': 'Alan Moss, May 2020', 'photographer': None}"
1445,41246,Liaqat Ali,1955-05-21,,M,right-hand bat,left-arm medium-fast,7.0,,
115225,1382799,Isa Zaroo,2000-04-17,,M,right-hand bat,right-arm medium,114.0,,
36136,43365,Tauqeer Hussain,1981-10-06,,M,right-hand bat,right-arm fast-medium,200.0,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_w_1280,q_80/lsci/db/PICTURES/CMS/84800/84873.1.jpg","{'id': 84873, 'url': '/db/PICTURES/CMS/84800/84873.1.jpg', 'slug': 'tauqeer-hussain-headshot', 'width': 160, 'credit': 'Faras Ghani', 'height': 194, 'caption': 'Tauqeer Hussain headshot', 'objectId': 329806, 'peerUrls': None, 'longCaption': 'Tauqeer Hussain headshot', 'photographer': None}"
102999,1153779,Hayatullah Niazi,2000-12-09,,M,left-hand bat,left-arm medium-fast,175.0,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_w_1280,q_80/lsci/db/PICTURES/CMS/292400/292499.1.jpg","{'id': 292499, 'url': '/db/PICTURES/CMS/292400/292499.1.jpg', 'slug': 'hayatullah-niazi-portrait', 'width': 160, 'credit': 'Peter Della Penna', 'height': 200, 'caption': 'Hayatullah Niazi portrait', 'objectId': 1195103, 'peerUrls': None, 'longCaption': 'Hayatullah Niazi portrait, June 2019', 'photographer': None}"
371,45405,Reginald Hands,1888-07-26,1918-04-20,M,right-hand bat,,3.0,,
767,38383,Roy Scott,1917-05-06,2005-08-05,M,right-hand bat,right-arm medium,5.0,,
1587,9323,Alan Butcher,1954-01-07,,M,left-hand bat,,1.0,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_w_1280,q_80/lsci/db/PICTURES/CMS/304900/304941.jpg","{'id': 304941, 'url': '/db/PICTURES/CMS/304900/304941.jpg', 'slug': 'alan-butcher-portrait', 'width': 160, 'credit': 'Getty Images', 'height': 200, 'caption': 'Alan Butcher portrait', 'objectId': 1224445, 'peerUrls': None, 'longCaption': 'Alan Butcher, June 2020', 'photographer': None}"
53378,313526,Abdul Jabbar,1983-03-01,,M,right-hand bat,right-arm medium,17.0,,
110438,1283129,Pednekar Abhijit,1984-01-06,,M,right-hand bat,,194.0,,
106292,1198939,Dharmendra Manani,1982-03-18,,M,right-hand bat,right-arm medium-fast,188.0,,
835,29529,KC Ibrahim,1919-01-26,2007-11-12,M,right-hand bat,,6.0,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_w_1280,q_80/lsci/db/PICTURES/CMS/82000/82094.jpg","{'id': 82094, 'url': '/db/PICTURES/CMS/82000/82094.jpg', 'slug': 'kc-ibrahim', 'width': 160, 'credit': 'ESPNcricinfo Ltd', 'height': 228, 'caption': 'KC Ibrahim', 'objectId': 319635, 'peerUrls': None, 'longCaption': 'KC Ibrahim', 'photographer': None}"
